City Or County,State,Week Start,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
Baltimore,MD,2023-10-02,0,10,0.0,0.0,2.0
Baltimore,MD,2024-01-15,6,3,3.0,0.0,0.0
Baltimore,MD,2024-02-12,0,12,0.0,0.0,0.0
Baltimore,MD,2024-08-12,3,21,0.0,0.0,1.0
Baltimore,MD,2025-01-20,1,3,0.0,0.0,0.0
Baltimore (Laurens St.),MD,2021-12-13,1,3,0.0,0.0,0.0
Baltimore (W. North Ave.),MD,2021-12-13,1,4,0.0,0.0,0.0
Bamberg,SC,2015-10-19,0,8,0.0,0.0,0.0
Banning,CA,2015-09-21,2,2,0.0,0.0,0.0
Banning,CA,2017-04-10,0,8,0.0,0.0,0.0
Barberton,OH,2013-12-30,2,2,0.0,0.0,0.0
Barnesville,GA,2023-06-19,2,2,0.0,0.0,0.0
Barnwell,SC,2020-06-29,0,5,0.0,0.0,0.0
Barnwell,SC,2023-10-09,2,10,0.0,0.0,0.0
Barre,VT,2015-08-03,8,0,0.0,0.0,1.0
Bastrop,LA,2023-05-01,4,4,0.0,0.0,1.0
Bastrop,TX,2016-07-18,7,2,1.0,0.0,0.0
Batesville,MS,2014-09-15,2,2,0.0,0.0,0.0
Baton Rouge,LA,2015-07-06,3,1,0.0,0.0,0.0
Baton Rouge,LA,2015-07-13,2,2,0.0,0.0,0.0
Baton Rouge,LA,2016-04-25,1,3,0.0,0.0,0.0
Baton Rouge,LA,2016-07-04,0,4,0.0,0.0,0.0
Baton Rouge,LA,2016-07-11,4,3,0.0,0.0,0.0
Baton Rouge,LA,2017-07-17,0,4,0.0,0.0,0.0
Baton Rouge,LA,2018-11-12,3,1,0.0,0.0,0.0
Baton Rouge,LA,2019-02-04,0,4,0.0,0.0,0.0
Baton Rouge,LA,2019-06-24,0,7,0.0,0.0,0.0
Baton Rouge,LA,2019-10-28,0,4,0.0,0.0,0.0
Baton Rouge,LA,2020-05-04,0,5,0.0,0.0,0.0
Baton Rouge,LA,2020-06-29,0,4,0.0,0.0,0.0
Baton Rouge,LA,2020-07-06,1,7,0.0,0.0,0.0
Baton Rouge,LA,2020-10-19,1,3,0.0,0.0,0.0
Baton Rouge,LA,2021-02-15,1,3,0.0,0.0,0.0
Baton Rouge,LA,2021-02-22,0,4,0.0,0.0,0.0
Baton Rouge,LA,2021-06-14,2,4,0.0,0.0,0.0
Baton Rouge,LA,2021-07-26,0,4,0.0,0.0,0.0
Baton Rouge,LA,2021-11-15,1,4,0.0,0.0,0.0
Baton Rouge,LA,2022-02-21,2,2,0.0,0.0,0.0
Baton Rouge,LA,2022-04-04,0,4,0.0,0.0,0.0
Baton Rouge,LA,2022-05-02,0,5,0.0,0.0,0.0
Baton Rouge,LA,2022-10-17,0,11,0.0,0.0,0.0
Baton Rouge,LA,2023-01-16,0,12,0.0,0.0,0.0
Baton Rouge,LA,2024-01-01,4,16,0.0,0.0,0.0
Baton Rouge,LA,2024-10-14,2,10,0.0,0.0,0.0
BatonRouge,LA,2015-07-13,2,2,0.0,0.0,0.0
BatonRouge,LA,2016-04-25,2,2,0.0,0.0,0.0
BatonRouge,LA,2016-07-04,0,4,0.0,0.0,0.0
BatonRouge,LA,2016-07-11,4,2,1.0,0.0,0.0
BatonRouge,LA,2017-07-17,0,4,0.0,0.0,4.0
BatonRouge,LA,2018-11-12,3,1,0.0,0.0,0.0
BatonRouge,LA,2019-02-04,0,4,0.0,0.0,0.0
BatonRouge,LA,2019-06-24,0,7,0.0,0.0,1.0
BatonRouge,LA,2019-10-28,0,4,0.0,0.0,0.0
BatonRouge,LA,2020-05-04,0,5,0.0,0.0,2.0
BatonRouge,LA,2020-06-29,0,4,0.0,0.0,1.0
BatonRouge,LA,2020-07-06,1,7,0.0,0.0,0.0
BatonRouge,LA,2021-02-15,1,3,0.0,0.0,1.0
BatonRouge,LA,2021-02-22,0,4,0.0,0.0,0.0
BatonRouge,LA,2021-06-14,2,4,0.0,0.0,0.0
BatonRouge,LA,2021-11-15,1,4,0.0,0.0,1.0
BatonRouge,LA,2022-02-21,2,2,0.0,0.0,1.0
BatonRouge,LA,2022-04-04,0,4,0.0,0.0,0.0
BatonRouge,LA,2022-05-02,0,5,0.0,0.0,0.0
BatonRouge,LA,2022-10-17,0,11,0.0,0.0,3.0
BatonRouge,LA,2023-01-16,0,12,0.0,0.0,3.0
BatonRouge,LA,2024-01-01,2,8,0.0,0.0,3.0
BatonRouge,LA,2024-10-14,1,5,0.0,0.0,1.0
Bay Saint Louis,MS,2023-04-24,2,4,0.0,0.0,0.0
Bay Shore,NY,2019-06-24,0,6,0.0,0.0,0.0
Bay Shore,NY,2021-05-17,0,4,0.0,0.0,0.0
Bay St. Louis,MS,2020-01-06,2,2,0.0,0.0,0.0
BaySaintLouis,MS,2020-01-06,2,2,0.0,0.0,1.0
BaySaintLouis,MS,2023-04-24,2,4,0.0,0.0,1.0
BayShore,NY,2019-06-24,0,6,0.0,0.0,0.0
BayShore,NY,2021-05-17,0,4,0.0,0.0,0.0
Baytown,TX,2021-12-06,2,26,0.0,0.0,0.0
Baytown,TX,2022-10-03,9,4,1.0,0.0,0.0
Beachwood(WarrensvilleHeights),OH,2015-02-02,3,3,0.0,0.0,1.0
Beaumont,TX,2013-10-21,0,4,0.0,0.0,0.0
Beaumont,TX,2014-03-10,6,2,0.0,0.0,1.0
Beaumont,TX,2019-09-23,8,0,0.0,0.0,1.0
Beaumont,TX,2021-03-29,0,8,0.0,0.0,1.0
Beaumont,TX,2022-05-02,0,10,0.0,0.0,0.0
Beaumont,TX,2022-10-03,0,10,0.0,0.0,0.0
Beaumont,TX,2023-06-19,0,10,0.0,0.0,0.0
Beaumont,TX,2023-12-25,1,4,0.0,0.0,0.0
Beaver Falls,PA,2021-07-12,2,3,0.0,0.0,0.0
BeaverFalls,PA,2021-07-12,2,3,0.0,0.0,1.0
Beavercreek,OH,2023-11-20,1,4,0.0,0.0,0.0
Beech Grove,IN,2022-07-11,1,3,0.0,0.0,0.0
BeechGrove,IN,2022-07-11,1,3,0.0,0.0,0.0
Beechgrove,TN,2020-09-07,2,3,1.0,0.0,0.0
Belan,NM,2024-12-09,8,0,0.0,0.0,0.0
Belen,NM,2024-12-09,4,0,0.0,0.0,1.0
Belfair,WA,2016-02-22,9,0,1.0,0.0,0.0
Bell,FL,2014-09-15,15,0,1.0,0.0,0.0
Belle Glade,FL,2013-03-11,0,5,0.0,0.0,0.0
Belle Glade,FL,2014-01-20,0,4,0.0,0.0,0.0
Belle Glade,FL,2019-11-11,0,4,0.0,0.0,0.0
BelleGlade,FL,2014-01-20,0,4,0.0,0.0,0.0
BelleGlade,FL,2019-11-11,0,4,0.0,0.0,0.0
Belleville,MI,2020-08-10,8,0,0.0,0.0,1.0
Bellevue,NE,2020-11-16,4,5,0.0,0.0,1.0
Bellflower,CA,2014-05-19,3,5,0.0,0.0,0.0
Bellwood,IL,2017-09-04,0,8,0.0,0.0,0.0
Beloit,WI,2014-07-28,1,3,0.0,0.0,0.0
Beloit,WI,2021-12-06,2,10,0.0,0.0,0.0
Bend,OR,2022-08-22,5,4,1.0,0.0,0.0
Bennettsville,SC,2015-08-10,0,10,0.0,0.0,1.0
Bennettsville,SC,2016-06-20,0,8,0.0,0.0,0.0
Bennettsville,SC,2022-07-18,2,6,0.0,0.0,6.0
Benoit,MS,2021-02-01,3,1,0.0,0.0,2.0
Benoit (Bolivar),MS,2021-02-01,3,1,0.0,0.0,0.0
Bensalem,PA,2023-10-30,2,2,0.0,0.0,0.0
Benton,KY,2018-01-22,4,28,0.0,0.0,1.0
Benton City,WA,2023-06-05,1,5,0.0,0.0,0.0
Benton Harbor,MI,2018-06-25,2,2,0.0,0.0,0.0
Benton Harbor,MI,2022-05-30,1,6,0.0,0.0,0.0
BentonCity,WA,2023-06-05,1,5,0.0,0.0,2.0
BentonHarbor,MI,2015-03-30,0,4,0.0,0.0,0.0
BentonHarbor,MI,2022-05-30,1,6,0.0,0.0,1.0
Berkeley,CA,2022-10-03,2,6,0.0,0.0,2.0
Berkeley,MO,2013-06-17,1,3,0.0,0.0,0.0
Berlin,GA,2015-09-07,0,4,0.0,0.0,1.0
Berwick,LA,2016-06-13,0,4,0.0,0.0,0.0
Berwyn,IL,2021-11-15,0,8,0.0,0.0,0.0
Bessemer,AL,2016-02-15,2,6,0.0,0.0,0.0
Bessemer,AL,2020-10-26,1,3,0.0,0.0,0.0
Bessemer,AL,2022-04-25,1,3,0.0,0.0,0.0
Bessemer,AL,2024-09-02,0,12,0.0,0.0,0.0
Bessemer,LA,2022-04-25,1,3,0.0,0.0,0.0
Bessemer(Brighton),AL,2016-08-22,1,6,0.0,0.0,3.0
Bessemer(Hueytown),AL,2020-08-17,1,3,0.0,0.0,0.0
Bethany,OK,2020-03-30,3,1,0.0,0.0,0.0
Bethel,NC,2017-06-19,0,4,0.0,0.0,0.0
Bethesda,MD,2016-05-02,6,6,0.0,0.0,1.0
Beverly Hills,CA,2020-08-03,1,4,0.0,0.0,0.0
BeverlyHills,CA,2020-08-03,1,4,0.0,0.0,0.0
BeverlyHills,CA,2023-01-23,3,2,0.0,0.0,3.0
Biloxi,MS,2021-05-03,4,0,0.0,0.0,0.0
Biloxi,MS,2022-04-25,8,0,0.0,0.0,0.0
Biloxi,MS,2023-04-10,0,10,0.0,0.0,1.0
Binghampton,NY,2017-02-13,0,4,0.0,0.0,0.0
Birmingham,AL,2014-08-25,2,2,0.0,0.0,0.0
Birmingham,AL,2016-05-09,1,4,0.0,0.0,1.0
Birmingham,AL,2016-09-05,1,3,0.0,0.0,0.0
Birmingham,AL,2016-12-19,2,6,0.0,0.0,1.0
Birmingham,AL,2017-04-10,0,12,0.0,0.0,1.0
Birmingham,AL,2017-12-18,0,8,0.0,0.0,0.0
Birmingham,AL,2018-08-27,0,13,0.0,1.0,0.0
Birmingham,AL,2018-10-08,0,4,0.0,0.0,0.0
Birmingham,AL,2019-01-21,0,10,0.0,0.0,0.0
Birmingham,AL,2019-02-18,4,4,0.0,0.0,1.0
Birmingham,AL,2019-04-22,0,8,0.0,0.0,0.0
Birmingham,AL,2019-11-18,2,8,0.0,0.0,0.0
Birmingham,AL,2020-08-03,2,10,0.0,0.0,0.0
Birmingham,AL,2020-11-09,2,2,0.0,0.0,0.0
Birmingham,AL,2021-03-29,1,5,0.0,0.0,1.0
Birmingham,AL,2021-04-12,0,4,0.0,0.0,0.0
Birmingham,AL,2021-05-10,3,8,1.0,0.0,0.0
Birmingham,AL,2021-06-07,1,4,0.0,0.0,0.0
Birmingham,AL,2021-08-30,4,4,0.0,0.0,4.0
Birmingham,AL,2021-11-01,1,3,0.0,0.0,0.0
Birmingham,AL,2021-11-08,4,4,0.0,0.0,1.0
Birmingham,AL,2022-04-25,2,6,0.0,0.0,0.0
Birmingham,AL,2022-08-01,2,8,0.0,0.0,1.0
Birmingham,AL,2022-08-22,2,7,0.0,0.0,0.0
Birmingham,AL,2022-08-29,4,4,0.0,0.0,0.0
Birmingham,AL,2023-03-13,8,0,0.0,0.0,1.0
Birmingham,AL,2023-04-24,0,8,0.0,0.0,1.0
Birmingham,AL,2023-05-15,0,4,0.0,0.0,0.0
Birmingham,AL,2023-07-17,0,8,0.0,0.0,0.0
Birmingham,AL,2023-09-04,4,6,0.0,0.0,0.0
Birmingham,AL,2023-11-06,0,8,0.0,0.0,0.0
Birmingham,AL,2024-02-12,12,0,0.0,0.0,1.0
Birmingham,AL,2024-04-29,3,18,0.0,0.0,2.0
Birmingham,AL,2024-07-08,12,30,0.0,0.0,2.0
Birmingham,AL,2024-08-05,6,6,0.0,0.0,1.0
Birmingham,AL,2024-09-02,2,6,0.0,0.0,0.0
Birmingham,AL,2024-09-16,12,51,0.0,0.0,1.0
Birmingham(Hoover),AL,2020-06-29,1,3,0.0,0.0,3.0
Bishopville,SC,2021-09-27,2,8,0.0,0.0,0.0
Blacksburg,VA,2022-01-31,2,8,0.0,0.0,2.0
Bladensburg,MD,2023-07-10,0,10,0.0,0.0,0.0
Blakely,GA,2022-06-20,2,12,0.0,0.0,3.0
Blanchard,TX,2019-02-11,5,0,0.0,0.0,0.0
Blomington,CA,2017-08-21,4,0,0.0,0.0,0.0
Bloomfield,NJ,2016-11-28,0,11,0.0,0.0,0.0
Bloomingdale,IL,2021-02-01,2,11,0.0,0.0,1.0
Bloomington,IL,2018-06-04,4,4,0.0,0.0,1.0
Bloomington,IL,2018-06-18,6,2,0.0,0.0,1.0
Bloomington,IN,2020-08-31,4,0,0.0,0.0,0.0
Bloomsburg,PA,2022-08-15,1,3,0.0,0.0,0.0
Blountsville,AL,2016-04-18,1,8,1.0,0.0,0.0
Blue Field,WV,2023-12-04,2,2,0.0,0.0,0.0
Blue Springs,MO,2022-09-12,0,5,0.0,0.0,0.0
BlueIsland,IL,2021-09-06,2,2,0.0,0.0,0.0
BlueSprings,MO,2022-09-12,0,5,0.0,0.0,0.0
Blytheville,AR,2015-08-03,2,22,0.0,0.0,1.0
Blytheville,AR,2020-06-22,6,2,0.0,0.0,1.0
Bogalusa,LA,2020-05-11,0,13,0.0,0.0,0.0
Bogalusa,LA,2022-02-21,0,19,0.0,1.0,1.0
Bogalusa,MS,2020-05-11,0,13,0.0,0.0,0.0
Bogalusia,LA,2014-06-30,2,2,0.0,0.0,0.0
Bogue Chitto,MS,2017-05-22,8,1,0.0,0.0,0.0
BogueChitto,MS,2017-05-22,8,0,0.0,1.0,1.0
Boise,ID,2021-10-25,5,7,1.0,0.0,0.0
Boise,ID,2024-03-18,4,6,0.0,0.0,0.0
Bolingbrook,IL,2023-02-27,6,2,0.0,0.0,1.0
Bolton,MS,2021-12-06,0,12,0.0,0.0,0.0
Boone,NC,2021-04-26,4,0,1.0,0.0,0.0
Borger,TX,2023-10-16,2,6,0.0,0.0,1.0
Bossier City,LA,2023-05-01,2,2,0.0,0.0,0.0
BossierCity,LA,2023-05-01,2,2,0.0,0.0,1.0
Boston,MA,2013-04-15,2,2,0.0,0.0,0.0
Boston,MA,2014-08-11,0,8,0.0,0.0,0.0
Boston,MA,2015-01-05,2,6,0.0,0.0,0.0
Boston,MA,2015-01-19,0,12,0.0,0.0,0.0
Boston,MA,2015-11-23,1,3,0.0,0.0,0.0
Boston,MA,2016-06-06,2,6,0.0,0.0,3.0
Boston,MA,2016-08-15,0,4,0.0,0.0,0.0
Boston,MA,2017-12-04,0,4,0.0,0.0,1.0
Boston,MA,2018-06-04,0,8,0.0,0.0,1.0
Boston,MA,2018-07-02,0,4,0.0,0.0,0.0
Boston,MA,2019-04-29,2,6,0.0,0.0,0.0
Boston,MA,2019-07-01,0,6,0.0,0.0,0.0
Boston,MA,2020-05-25,2,8,0.0,0.0,0.0
Boston,MA,2020-06-29,2,6,0.0,0.0,0.0
Boston,MA,2020-10-19,0,8,0.0,0.0,0.0
Boston,MA,2021-07-05,0,8,0.0,0.0,1.0
Boston,MA,2021-07-12,0,8,0.0,0.0,0.0
Boston,MA,2021-08-09,2,10,0.0,0.0,1.0
Boston,MA,2021-11-08,1,3,0.0,0.0,0.0
Boston,MA,2022-07-04,0,8,0.0,0.0,0.0
Boston,MA,2022-07-11,0,8,0.0,0.0,0.0
Boston,MA,2023-07-03,0,10,0.0,0.0,1.0
Boston,MA,2023-08-21,0,15,0.0,1.0,3.0
Boston,MA,2023-09-11,0,10,0.0,0.0,1.0
Boston,MA,2024-07-08,0,15,0.0,0.0,2.0
Boston,MA,2024-08-12,0,15,0.0,0.0,0.0
Boston (Dorchester),MA,2016-08-15,0,4,0.0,0.0,0.0
Boston (Roxbury),MA,2019-07-01,0,6,0.0,0.0,0.0
Bothell,WA,2023-08-07,1,7,0.0,0.0,0.0
Boulder,CO,2021-03-22,20,1,0.0,1.0,1.0
Bowdoin,ME,2023-04-17,4,3,0.0,0.0,1.0
Bowdoin/Yarmouth,ME,2023-04-17,4,3,0.0,0.0,0.0
Bowie,MD,2017-01-23,3,1,0.0,0.0,0.0
Bowling Green,KY,2018-01-22,0,4,0.0,0.0,0.0
BowlingGreen,KY,2018-01-22,0,4,0.0,0.0,0.0
Bowman,SC,2020-05-25,6,10,0.0,0.0,0.0
Boynton Beach,FL,2017-01-16,0,5,0.0,0.0,0.0
Boynton Beach,FL,2020-01-27,1,3,0.0,0.0,0.0
Boynton Beach,FL,2020-12-21,1,4,0.0,0.0,0.0
Boynton Beach,FL,2021-06-14,1,3,0.0,0.0,0.0
BoyntonBeach,FL,2017-01-16,0,5,0.0,0.0,0.0
BoyntonBeach,FL,2020-01-27,1,3,0.0,0.0,2.0
BoyntonBeach,FL,2020-12-21,1,4,0.0,0.0,1.0
BoyntonBeach,FL,2021-06-14,1,3,0.0,0.0,0.0
BoyntonBeach,FL,2025-01-13,1,5,0.0,0.0,0.0
Braddock,PA,2014-07-21,0,4,0.0,0.0,0.0
Bradenton,FL,2018-06-04,2,10,0.0,0.0,2.0
Bradenton,FL,2024-06-24,8,0,0.0,0.0,0.0
Bradenton,FL,2024-11-25,0,15,0.0,0.0,1.0
Brandon,AL,2018-07-02,0,5,0.0,1.0,0.0
Branson,MO,2018-04-09,4,0,0.0,0.0,0.0
Breaux Bridge,LA,2015-06-22,3,1,0.0,0.0,0.0
Bremerton,WA,2017-01-23,4,0,0.0,0.0,3.0
Brentwood,CA,2013-01-21,0,4,0.0,0.0,0.0
Brentwood,CA,2022-08-08,1,3,0.0,0.0,0.0
Bridgeport,CT,2013-09-09,1,4,0.0,0.0,0.0
Bridgeport,CT,2015-06-08,2,16,0.0,0.0,2.0
Bridgeport,CT,2016-08-15,0,26,0.0,0.0,0.0
Bridgeport,CT,2016-11-07,0,10,0.0,0.0,2.0
Bridgeport,CT,2018-02-26,0,8,0.0,0.0,0.0
Bridgeport,CT,2020-01-27,0,8,0.0,0.0,5.0
Bridgeport,CT,2020-06-22,2,6,0.0,0.0,0.0
Bridgeport,CT,2020-12-14,4,4,0.0,0.0,0.0
Bridgeport,CT,2024-03-25,6,5,0.0,1.0,2.0
Bridgeton,MO,2016-07-25,4,0,0.0,0.0,0.0
Bridgeton,MO,2024-05-13,3,12,0.0,0.0,2.0
Bridgeton,NJ,2016-08-22,0,10,0.0,0.0,0.0
Bridgeton,NJ,2021-05-17,6,22,0.0,0.0,3.0
Brighton,AL,2016-08-22,1,6,0.0,0.0,0.0
Brighton,CO,2020-02-24,0,10,0.0,0.0,3.0
Brinkley,AR,2018-01-01,1,3,0.0,0.0,1.0
Brinkley,AZ,2018-01-01,1,3,0.0,0.0,0.0
Bristol,CT,2022-10-10,3,2,0.0,0.0,0.0
Bristol,TN,2015-08-24,6,2,0.0,1.0,1.0
Bristol,TN,2016-07-04,2,7,0.0,1.0,1.0
Broad Ripple,IN,2013-07-29,0,4,0.0,0.0,0.0
Broad Ripple,IN,2014-06-30,0,7,0.0,0.0,0.0
Brockton,MA,2015-05-18,0,10,0.0,0.0,1.0
Brockton,MA,2020-08-03,0,10,0.0,0.0,0.0
Broken Arrow,OK,2022-10-24,8,0,0.0,0.0,0.0
Broken Arrow,OK,2024-07-15,8,0,0.0,0.0,0.0
BrokenArrow,OK,2022-10-24,7,0,1.0,0.0,0.0
Bronx,NY,2015-04-27,0,4,0.0,0.0,0.0
Bronx,NY,2015-05-04,0,4,0.0,0.0,0.0
Bronx,NY,2015-06-08,0,10,0.0,0.0,0.0
Bronx,NY,2015-07-20,0,11,0.0,0.0,0.0
Bronx,NY,2016-08-22,0,4,0.0,0.0,0.0
Bronx,NY,2017-06-26,1,6,1.0,0.0,0.0
Bronx,NY,2017-07-31,0,10,0.0,0.0,1.0
Bronx,NY,2018-06-11,0,4,0.0,0.0,0.0
Bronx,NY,2018-08-13,0,4,0.0,0.0,1.0
Bronx,NY,2019-11-25,0,10,0.0,0.0,1.0
Bronx,NY,2020-06-08,2,6,0.0,0.0,0.0
Bronx,NY,2020-06-15,0,8,0.0,0.0,0.0
Bronx,NY,2020-08-03,0,4,0.0,0.0,0.0
Bronx,NY,2021-05-10,1,4,0.0,0.0,1.0
Bronx,NY,2021-06-21,0,5,0.0,0.0,0.0
Bronx,NY,2021-08-30,0,8,0.0,0.0,0.0
Bronx,NY,2021-09-13,2,6,0.0,0.0,0.0
Bronx,NY,2021-11-15,1,7,0.0,0.0,0.0
Bronx,NY,2022-04-11,2,6,0.0,0.0,0.0
Bronx,NY,2022-09-05,0,8,0.0,0.0,0.0
Bronx,NY,2022-12-05,0,4,0.0,0.0,0.0
Bronx,NY,2022-12-12,0,4,0.0,0.0,0.0
Bronx,NY,2022-12-26,2,6,0.0,0.0,2.0
Bronx,NY,2023-02-06,2,2,0.0,0.0,2.0
Bronx,NY,2023-04-10,0,4,0.0,0.0,0.0
Bronx,NY,2023-06-26,0,8,0.0,0.0,0.0
Bronx,NY,2023-07-10,0,4,0.0,0.0,0.0
Bronx,NY,2023-07-24,1,3,0.0,0.0,3.0
Bronx,NY,2024-01-15,3,9,0.0,0.0,0.0
Bronx,NY,2024-02-12,3,15,0.0,0.0,3.0
Bronx,NY,2024-04-15,3,9,0.0,0.0,2.0
Bronx,NY,2024-08-05,0,18,0.0,0.0,0.0
Bronx,NY,2024-12-30,0,18,0.0,0.0,0.0
Brookeville,MD,2018-05-07,4,0,0.0,0.0,0.0
Brookhaven,GA,2023-01-16,1,3,0.0,0.0,0.0
Brookhaven,MS,2015-03-09,4,6,0.0,0.0,1.0
Brookhaven,MS,2017-11-20,2,13,0.0,0.0,0.0
Brooklyn,IL,2021-12-13,1,3,0.0,0.0,0.0
Brooklyn,NY,2013-06-24,0,8,0.0,0.0,0.0
Brooklyn,NY,2013-07-01,1,3,0.0,0.0,0.0
Brooklyn,NY,2013-07-15,0,9,0.0,0.0,0.0
Brooklyn,NY,2013-11-04,4,1,0.0,0.0,0.0
Brooklyn,NY,2013-12-30,0,5,0.0,0.0,0.0
Brooklyn,NY,2014-03-10,0,8,0.0,0.0,0.0
Brooklyn,NY,2014-05-26,0,4,0.0,0.0,0.0
Brooklyn,NY,2014-09-01,1,3,0.0,0.0,0.0
Brooklyn,NY,2014-10-13,0,8,0.0,0.0,0.0
Brooklyn,NY,2014-11-24,0,8,0.0,0.0,0.0
Brooklyn,NY,2015-04-27,4,8,0.0,0.0,1.0
Brooklyn,NY,2015-06-15,0,8,0.0,0.0,0.0
Brooklyn,NY,2015-07-27,0,18,0.0,0.0,0.0
Brooklyn,NY,2015-08-03,0,10,0.0,0.0,4.0
Brooklyn,NY,2015-08-24,2,6,0.0,0.0,1.0
Brooklyn,NY,2016-05-30,0,4,0.0,0.0,0.0
Brooklyn,NY,2016-06-13,0,5,0.0,0.0,1.0
Brooklyn,NY,2016-07-04,0,7,0.0,0.0,1.0
Brooklyn,NY,2016-07-18,0,4,0.0,0.0,0.0
Brooklyn,NY,2016-10-03,0,4,0.0,0.0,1.0
Brooklyn,NY,2016-12-05,0,4,0.0,0.0,0.0
Brooklyn,NY,2017-08-14,0,8,0.0,0.0,0.0
Brooklyn,NY,2017-10-16,0,4,0.0,0.0,0.0
Brooklyn,NY,2018-02-26,2,6,0.0,0.0,0.0
Brooklyn,NY,2018-03-12,4,0,0.0,0.0,0.0
Brooklyn,NY,2018-04-30,2,8,0.0,0.0,0.0
Brooklyn,NY,2018-07-02,0,8,0.0,0.0,0.0
Brooklyn,NY,2019-02-04,2,6,0.0,0.0,0.0
Brooklyn,NY,2019-07-01,0,8,0.0,0.0,0.0
Brooklyn,NY,2019-07-22,2,22,0.0,0.0,1.0
Brooklyn,NY,2019-08-05,0,8,0.0,0.0,0.0
Brooklyn,NY,2019-10-07,7,6,1.0,0.0,0.0
Brooklyn,NY,2019-12-30,0,8,0.0,0.0,1.0
Brooklyn,NY,2020-03-30,0,8,0.0,0.0,0.0
Brooklyn,NY,2020-06-08,0,9,0.0,0.0,0.0
Brooklyn,NY,2020-06-22,0,18,0.0,0.0,0.0
Brooklyn,NY,2020-07-06,1,3,0.0,0.0,2.0
Brooklyn,NY,2020-07-13,1,11,0.0,0.0,0.0
Brooklyn,NY,2020-08-17,1,7,0.0,0.0,0.0
Brooklyn,NY,2020-09-07,0,5,0.0,0.0,2.0
Brooklyn,NY,2020-10-05,2,6,0.0,0.0,0.0
Brooklyn,NY,2020-10-19,2,10,0.0,0.0,1.0
Brooklyn,NY,2020-11-16,1,6,0.0,0.0,2.0
Brooklyn,NY,2020-12-07,0,4,0.0,0.0,0.0
Brooklyn,NY,2021-03-08,0,5,0.0,0.0,0.0
Brooklyn,NY,2021-05-31,0,4,0.0,0.0,2.0
Brooklyn,NY,2021-08-02,6,4,0.0,0.0,0.0
Brooklyn,NY,2021-08-09,0,8,0.0,0.0,0.0
Brooklyn,NY,2021-08-16,0,26,0.0,0.0,0.0
Brooklyn,NY,2021-09-13,0,4,0.0,0.0,0.0
Brooklyn,NY,2021-10-18,0,8,0.0,0.0,0.0
Brooklyn,NY,2021-12-20,0,4,0.0,0.0,0.0
Brooklyn,NY,2022-01-10,2,6,0.0,0.0,0.0
Brooklyn,NY,2022-04-11,0,20,0.0,0.0,1.0
Brooklyn,NY,2022-06-20,0,8,0.0,0.0,0.0
Brooklyn,NY,2022-07-04,0,10,0.0,0.0,0.0
Brooklyn,NY,2022-07-11,0,8,0.0,0.0,1.0
Brooklyn,NY,2022-08-22,2,8,0.0,0.0,0.0
Brooklyn,NY,2022-08-29,0,8,0.0,0.0,0.0
Brooklyn,NY,2023-02-06,0,8,0.0,0.0,0.0
Brooklyn,NY,2023-03-06,2,6,0.0,0.0,0.0
Brooklyn,NY,2023-07-03,1,3,0.0,0.0,1.0
Brooklyn,NY,2023-09-04,0,8,0.0,0.0,3.0
Brooklyn,NY,2024-09-02,3,12,0.0,0.0,0.0
Brooklyn,NY,2024-09-16,2,24,0.0,0.0,0.0
Brooklyn (Lovejoy),NY,2021-12-20,0,4,0.0,0.0,0.0
Brooklyn Center,MN,2015-08-24,0,4,0.0,0.0,0.0
Brooklyn Center,MN,2023-03-20,0,6,0.0,0.0,0.0
Brooklyn Park,MN,2020-06-29,0,4,0.0,0.0,0.0
Brookshire,TX,2022-05-09,2,6,0.0,0.0,0.0
Brooksville,FL,2014-08-25,6,2,0.0,0.0,0.0
Brown Deer,WI,2022-01-31,3,1,0.0,0.0,0.0
Browning (Winona),TX,2022-06-20,0,5,0.0,0.0,0.0
Brownsville,FL,2018-11-19,2,5,0.0,0.0,0.0
Brownsville,FL,2019-11-25,4,4,0.0,0.0,2.0
Brownsville,TN,2017-01-23,0,20,0.0,0.0,1.0
Brownsville,TN,2019-12-02,2,2,0.0,0.0,0.0
Brownsville,TX,2015-11-16,0,8,0.0,0.0,1.0
Brownsville,TX,2022-10-17,0,10,0.0,0.0,0.0
Brunswick,GA,2022-01-10,2,10,0.0,0.0,1.0
Brunswick,GA,2023-05-22,0,10,0.0,0.0,0.0
Bryan,TX,2021-04-05,2,10,0.0,0.0,1.0
Bryan,TX,2023-04-24,0,8,0.0,0.0,0.0
Bucksport,SC,2016-09-26,4,0,0.0,0.0,0.0
Buena Vista,GA,2022-07-18,4,0,0.0,0.0,0.0
Buena Vista Township,MI,2013-03-04,0,4,0.0,0.0,0.0
Buffalo,MN,2021-02-08,2,8,0.0,0.0,1.0
Buffalo,NY,2013-03-04,1,3,0.0,0.0,0.0
Buffalo,NY,2013-09-30,0,4,0.0,0.0,0.0
Buffalo,NY,2014-06-30,0,8,0.0,0.0,0.0
Buffalo,NY,2014-08-11,2,6,0.0,0.0,0.0
Buffalo,NY,2015-05-04,2,6,0.0,0.0,0.0
Buffalo,NY,2015-06-01,2,8,0.0,0.0,1.0
Buffalo,NY,2017-07-24,2,8,0.0,0.0,0.0
Buffalo,NY,2017-10-30,0,8,0.0,0.0,0.0
